review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0004_habit_00_flexible_heat_route_p02_exception__food_v2,food_v2_probe_3f4e339af8858d1d,food_user_0004_habit_00_flexible_heat_route_p02_exception__food_v2,food_user_0004,test,exception,content_constraints,flexible_heat_route,original_food_v2,"I'm making this recipe as a two-tray recipe with stovetop, oven, broiler, skillet, or sheet-pan routes. Which route should I take?","[{""choice_id"": ""A"", ""text"": ""Use the stovetop route and serve straight from the pan.""}, {""choice_id"": ""B"", ""text"": ""Use the stovetop route and finish with a brief covered rest.""}, {""choice_id"": ""C"", ""text"": ""Use the oven route, rotate the trays once, and skip the final rest.""}, {""choice_id"": ""D"", ""text"": ""Use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}]",A,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0004_s0000"", ""session_index"": 0, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Broiled Chicken with Roasted Garlic Sauce"", ""user"": ""I'm setting up Broiled Chicken with Roasted Garlic Sauce, and I'm not ready to pin down one handling detail yet."", ""assistant"": ""That can stay open. The first way would be the oven, broiler, or sheet-pan route with a short uncovered rest at the end. The second way would be the stovetop route with a brief...""}, {""session_id"": ""food_user_0004_s0058"", ""session_index"": 58, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Blackened Tuna"", ""user"": ""I want the first one from that earlier pair for the cooking route on Blackened Tuna."", ""assistant"": ""Got it. For Blackened Tuna, I'll follow the first option from that earlier pair for the cooking route and keep us moving through the tuna without reopening the choice.""}, {""session_id"": ""food_user_0004_s0063"", ""session_index"": 63, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Chai Butter Cookies"", ""user"": ""For Chai Butter Cookies, can we use that same little handling from last time?"", ""assistant"": ""Yes. For Chai Butter Cookies, I'll handle it the same way: use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}, {""session_id"": ""food_user_0004_s0070"", ""session_index"": 70, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Apple Butter V"", ""user"": ""For Apple Butter V, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Apple Butter V, I will do it this way: Use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}]",pass,,
review_food_user_0004_habit_00_flexible_heat_route_p02_exception__food_v2__unseen_paraphrase,food_v2_probe_3ab96ff667e901e9,food_user_0004_habit_00_flexible_heat_route_p02_exception__food_v2__unseen_paraphrase,food_user_0004,test,exception,content_constraints,flexible_heat_route,unseen_paraphrase,For this requested context: larger-batch preparations with multiple heat-route options. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Use the stovetop route and serve straight from the pan.""}, {""choice_id"": ""B"", ""text"": ""Use the stovetop route and finish with a brief covered rest.""}, {""choice_id"": ""C"", ""text"": ""Use the oven route, rotate the trays once, and skip the final rest.""}, {""choice_id"": ""D"", ""text"": ""Use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}]",A,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0004_s0000"", ""session_index"": 0, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Broiled Chicken with Roasted Garlic Sauce"", ""user"": ""I'm setting up Broiled Chicken with Roasted Garlic Sauce, and I'm not ready to pin down one handling detail yet."", ""assistant"": ""That can stay open. The first way would be the oven, broiler, or sheet-pan route with a short uncovered rest at the end. The second way would be the stovetop route with a brief...""}, {""session_id"": ""food_user_0004_s0058"", ""session_index"": 58, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Blackened Tuna"", ""user"": ""I want the first one from that earlier pair for the cooking route on Blackened Tuna."", ""assistant"": ""Got it. For Blackened Tuna, I'll follow the first option from that earlier pair for the cooking route and keep us moving through the tuna without reopening the choice.""}, {""session_id"": ""food_user_0004_s0063"", ""session_index"": 63, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Chai Butter Cookies"", ""user"": ""For Chai Butter Cookies, can we use that same little handling from last time?"", ""assistant"": ""Yes. For Chai Butter Cookies, I'll handle it the same way: use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}, {""session_id"": ""food_user_0004_s0070"", ""session_index"": 70, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Apple Butter V"", ""user"": ""For Apple Butter V, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Apple Butter V, I will do it this way: Use the oven, broiler, or sheet-pan route and finish with a short uncovered rest.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2,food_v2_probe_a24683f80e07fc54,food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2,food_user_0004,test,direct_use,content_constraints,salad_dressing_layout,original_food_v2,"I'm making a salad, slaw, bowl, or vegetable side with dressing or vinaigrette. How should I dress it?","[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""C"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""D"", ""text"": ""Dress the salad evenly until every piece is coated.""}]",A,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_3c55ab3f7206a451,food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2__unseen_paraphrase,food_user_0004,test,direct_use,content_constraints,salad_dressing_layout,unseen_paraphrase,"For a new cooking request in this setting: tossed mixes, shredded sides, composed servings or plant item sides using a tart seasoned dressing. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""C"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""D"", ""text"": ""Dress the salad evenly until every piece is coated.""}]",A,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_79c46cf3004f9da3,food_user_0004_habit_01_salad_dressing_layout_p00_direct_use__food_v2_explicit_retrieval,food_user_0004,test,explicit_retrieval,content_constraints,salad_dressing_layout,original_food_v2,"In the user's historical cooking sessions involving salads, slaws, bowls, or vegetable sides with dressing or vinaigrette, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Dress the salad evenly until every piece is coated.""}, {""choice_id"": ""B"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}, {""choice_id"": ""C"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""D"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}]",A,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p01_boundary__food_v2,food_v2_probe_12bd8273f4849fb7,food_user_0004_habit_01_salad_dressing_layout_p01_boundary__food_v2,food_user_0004,test,boundary,content_constraints,salad_dressing_layout,original_food_v2,I'm making this recipe as a grain salad with dressing or vinaigrette. How should I dress it?,"[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Dress the salad evenly until every piece is coated.""}, {""choice_id"": ""C"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""D"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",A,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p01_boundary__food_v2__unseen_paraphrase,food_v2_probe_9227c61f1782ebe5,food_user_0004_habit_01_salad_dressing_layout_p01_boundary__food_v2__unseen_paraphrase,food_user_0004,test,boundary,content_constraints,salad_dressing_layout,unseen_paraphrase,For this requested context: cooked grain base-based tossed mixes using a tart seasoned dressing. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Dress the salad evenly until every piece is coated.""}, {""choice_id"": ""C"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""D"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",A,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p02_exception__food_v2,food_v2_probe_68fa9b3658251585,food_user_0004_habit_01_salad_dressing_layout_p02_exception__food_v2,food_user_0004,test,exception,content_constraints,salad_dressing_layout,original_food_v2,I'm making this recipe as a plated salad with dressing or vinaigrette. How should I dress it?,"[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""C"", ""text"": ""Dress the salad evenly until every piece is coated.""}, {""choice_id"": ""D"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",A,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_01_salad_dressing_layout_p02_exception__food_v2__unseen_paraphrase,food_v2_probe_fea5e75d69fade57,food_user_0004_habit_01_salad_dressing_layout_p02_exception__food_v2__unseen_paraphrase,food_user_0004,test,exception,content_constraints,salad_dressing_layout,unseen_paraphrase,For this requested context: single-portion tossed mix servings using a tart seasoned dressing. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Dress the grains in two rounds, once while warm and once right before serving.""}, {""choice_id"": ""B"", ""text"": ""Spoon the dressing underneath the greens and leave the top mostly dry.""}, {""choice_id"": ""C"", ""text"": ""Dress the salad evenly until every piece is coated.""}, {""choice_id"": ""D"", ""text"": ""Toss lightly and leave a small streak of dressing along one side of the serving dish.""}]",A,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0004_s0002"", ""session_index"": 2, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Frosted Shortbread"", ""user"": ""I'm getting Frosted Shortbread going, and the little serving detail with the greens beside it could go a couple of ways."", ""assistant"": ""Either approach can work alongside Frosted Shortbread. First version: dress the salad evenly until every piece is coated. Second version: spoon the dressing underneath the green...""}, {""session_id"": ""food_user_0004_s0059"", ""session_index"": 59, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Curried Winter Squash"", ""user"": ""For Curried Winter Squash, I want the first version of the dressing step we talked about earlier."", ""assistant"": ""Understood. I'll use the first version from that earlier pair for the dressing step in Curried Winter Squash, and we'll keep going with the rest of the recipe from there.""}, {""session_id"": ""food_user_0004_s0065"", ""session_index"": 65, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""A Surprise Inside French Toast"", ""user"": ""For A Surprise Inside French Toast, can we use that same little handling from last time while I set up?"", ""assistant"": ""Yes — I'll use the same small handling here: Dress the salad evenly until every piece is coated. We'll keep the rest focused on the French toast steps.""}, {""session_id"": ""food_user_0004_s0074"", ""session_index"": 74, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beths Spicy Oatmeal Raisin Cookies"", ""user"": ""I'm making Beths Spicy Oatmeal Raisin Cookies today. Can we use that same small handling from last time?"", ""assistant"": ""Yes. For Beths Spicy Oatmeal Raisin Cookies, I'll use the same handling: Dress the salad evenly until every piece is coated.""}]",pass,,
review_food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2,food_v2_probe_4fa7575d8d148808,food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2,food_user_0004,test,direct_use,content_constraints,browning_distribution_style,original_food_v2,"I'm making a pan-seared, roasted, baked, potato, tofu, vegetable, or skillet dish. How should I manage the browning?","[{""choice_id"": ""A"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""B"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""C"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""D"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}]",A,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0004_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Alaskan Halibut Lasagna"", ""user"": ""I'm about to start the Alaskan Halibut Lasagna, and I'm unsure how much color to aim for on the halibut pieces."", ""assistant"": ""Either approach can work here. First, you could let the cubes sit long enough to get one noticeably darker side while the other surfaces stay lighter. Second, you could keep the...""}, {""session_id"": ""food_user_0004_s0062"", ""session_index"": 62, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""English Walnut Pie"", ""user"": ""For English Walnut Pie, use the first of the two browning versions we talked through earlier."", ""assistant"": ""Got it — for English Walnut Pie, I'll use the first version from that earlier browning pair and keep us moving through the pie.""}, {""session_id"": ""food_user_0004_s0071"", ""session_index"": 71, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Cabbage Kielbasa Supper"", ""user"": ""For Cabbage Kielbasa Supper, can we use that same small handling from last time?"", ""assistant"": ""Yes. For Cabbage Kielbasa Supper, create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0004_s0081"", ""session_index"": 81, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beet and Pear Puree"", ""user"": ""For Beet and Pear Puree, can we use the same small browning handling from last time?"", ""assistant"": ""Yes. For Beet and Pear Puree, I'll create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_8238e47036991fec,food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2__unseen_paraphrase,food_user_0004,test,direct_use,content_constraints,browning_distribution_style,unseen_paraphrase,"For a new cooking request in this setting: browned tuber, soy curd, plant item, oven-finished, oven-browned or pan-cooked preparations. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""B"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""C"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""D"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}]",A,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0004_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Alaskan Halibut Lasagna"", ""user"": ""I'm about to start the Alaskan Halibut Lasagna, and I'm unsure how much color to aim for on the halibut pieces."", ""assistant"": ""Either approach can work here. First, you could let the cubes sit long enough to get one noticeably darker side while the other surfaces stay lighter. Second, you could keep the...""}, {""session_id"": ""food_user_0004_s0062"", ""session_index"": 62, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""English Walnut Pie"", ""user"": ""For English Walnut Pie, use the first of the two browning versions we talked through earlier."", ""assistant"": ""Got it — for English Walnut Pie, I'll use the first version from that earlier browning pair and keep us moving through the pie.""}, {""session_id"": ""food_user_0004_s0071"", ""session_index"": 71, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Cabbage Kielbasa Supper"", ""user"": ""For Cabbage Kielbasa Supper, can we use that same small handling from last time?"", ""assistant"": ""Yes. For Cabbage Kielbasa Supper, create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0004_s0081"", ""session_index"": 81, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beet and Pear Puree"", ""user"": ""For Beet and Pear Puree, can we use the same small browning handling from last time?"", ""assistant"": ""Yes. For Beet and Pear Puree, I'll create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_60d98758630baf14,food_user_0004_habit_02_browning_distribution_style_p00_direct_use__food_v2_explicit_retrieval,food_user_0004,test,explicit_retrieval,content_constraints,browning_distribution_style,original_food_v2,"In the user's historical cooking sessions involving pan-seared, roasted, baked, potato, tofu, vegetable, or skillet dishes, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""B"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""C"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""D"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}]",A,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0004_s0004"", ""session_index"": 4, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Alaskan Halibut Lasagna"", ""user"": ""I'm about to start the Alaskan Halibut Lasagna, and I'm unsure how much color to aim for on the halibut pieces."", ""assistant"": ""Either approach can work here. First, you could let the cubes sit long enough to get one noticeably darker side while the other surfaces stay lighter. Second, you could keep the...""}, {""session_id"": ""food_user_0004_s0062"", ""session_index"": 62, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""English Walnut Pie"", ""user"": ""For English Walnut Pie, use the first of the two browning versions we talked through earlier."", ""assistant"": ""Got it — for English Walnut Pie, I'll use the first version from that earlier browning pair and keep us moving through the pie.""}, {""session_id"": ""food_user_0004_s0071"", ""session_index"": 71, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Cabbage Kielbasa Supper"", ""user"": ""For Cabbage Kielbasa Supper, can we use that same small handling from last time?"", ""assistant"": ""Yes. For Cabbage Kielbasa Supper, create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0004_s0081"", ""session_index"": 81, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Beet and Pear Puree"", ""user"": ""For Beet and Pear Puree, can we use the same small browning handling from last time?"", ""assistant"": ""Yes. For Beet and Pear Puree, I'll create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
