review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0006_habit_05_one_pot_low_cleanup_p02_exception__food_v03,food_v03_probe_1cf6994ca4610833,food_user_0006_habit_05_one_pot_low_cleanup_p02_exception__food_v03,food_user_0006,test,exception,content_constraints,one_pot_low_cleanup,original_food_v03,I'm making this recipe for a careful technique run tonight. Can you guide the proper setup?,"[{""choice_id"": ""A"", ""text"": ""Reduce cleanup by combining compatible steps and reusing bowls or pans when safe.""}, {""choice_id"": ""B"", ""text"": ""Add extra bowls, pans, and prep dishes without trying to streamline cleanup.""}, {""choice_id"": ""C"", ""text"": ""Use the separate bowls, pans, or tools needed for precision or food safety.""}, {""choice_id"": ""D"", ""text"": ""Stir in the flour right away and keep mixing firmly until the mixture comes together and forms a ball.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0006_s0036"", ""session_index"": 36, ""signal_type"": ""exception"", ""recipe_title"": ""Basic Syrup for Sunset Cooler"", ""user"": ""Tonight I'm doing a careful technique-focused batch of Basic Syrup for Sunset Cooler, so I'd like the more precise setup just for this cook. Can you walk me through it?"", ""assistant"": ""For this batch, set up separate bowls, a deep saucepan, and any straining tools you need so the measuring, heating, and handling stay precise and safe.""}]",pass,,
review_food_user_0006_habit_05_one_pot_low_cleanup_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_cad3727c7766c826,food_user_0006_habit_05_one_pot_low_cleanup_p02_exception__food_v03__unseen_paraphrase,food_user_0006,test,exception,content_constraints,one_pot_low_cleanup,unseen_paraphrase,"For this recipe, accuracy matters more than cleanup today. Can you guide the careful version?","[{""choice_id"": ""A"", ""text"": ""Reduce cleanup by combining compatible steps and reusing bowls or pans when safe.""}, {""choice_id"": ""B"", ""text"": ""Add extra bowls, pans, and prep dishes without trying to streamline cleanup.""}, {""choice_id"": ""C"", ""text"": ""Use the separate bowls, pans, or tools needed for precision or food safety.""}, {""choice_id"": ""D"", ""text"": ""Stir in the flour right away and keep mixing firmly until the mixture comes together and forms a ball.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0006_s0036"", ""session_index"": 36, ""signal_type"": ""exception"", ""recipe_title"": ""Basic Syrup for Sunset Cooler"", ""user"": ""Tonight I'm doing a careful technique-focused batch of Basic Syrup for Sunset Cooler, so I'd like the more precise setup just for this cook. Can you walk me through it?"", ""assistant"": ""For this batch, set up separate bowls, a deep saucepan, and any straining tools you need so the measuring, heating, and handling stay precise and safe.""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03,food_v03_probe_cbb8ebba07aa9635,food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03,food_user_0007,test,direct_use,content_constraints,metric_measurements_default,original_food_v03,I'm cooking from a recipe with temperatures and measurements. Can you guide it in the units I usually prefer?,"[{""choice_id"": ""A"", ""text"": ""Use only US customary units without adding metric equivalents.""}, {""choice_id"": ""B"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}, {""choice_id"": ""C"", ""text"": ""Answer the quick check directly without restating every metric conversion.""}, {""choice_id"": ""D"", ""text"": ""Add the onion, red bell peppers, jalapeno, mushrooms, tomatoes, and corn to the saucepan.""}]",B,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0007_s0004"", ""session_index"": 4, ""signal_type"": ""support"", ""recipe_title"": ""apple butter spice cake"", ""user"": ""Can you walk me through the apple butter spice cake? I like having the recipe amounts with metric help nearby so I don't have to pause over the units."", ""assistant"": ""Sure. We'll stick to the recipe as written, and I'll add helpful metric notes alongside the key amounts and oven temperature: 350 degrees F is 175 degrees C, and I'll keep the c...""}, {""session_id"": ""food_user_0007_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""recipe_title"": ""Dads Best Burgers"", ""user"": ""Can you walk me through Dads Best Burgers using measurements I can weigh and temperatures that make sense for my oven setup?"", ""assistant"": ""Sure. I’ll keep the recipe’s original amounts in place and add helpful metric notes as we go, like 3 ounces of cream cheese being about 85 grams. Since the recipe calls for gril...""}, {""session_id"": ""food_user_0007_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""recipe_title"": ""Fig Bars II"", ""user"": ""Can you walk me through Fig Bars II with the oven temp and measuring help I usually rely on for my scale?"", ""assistant"": ""Yes. We’ll stay with the recipe’s original measurements, and I’ll place helpful conversions alongside them: 325 degrees F is 165 degrees C, 1 cup white sugar is about 200 g, 7/8...""}, {""session_id"": ""food_user_0007_s0028"", ""session_index"": 28, ""signal_type"": ""support"", ""recipe_title"": ""Baked Salmon with Herbs"", ""user"": ""Could you guide me through Baked Salmon with Herbs and include the helpful metric equivalents so I don't have to convert as I go?"", ""assistant"": ""Of course. I'll keep the recipe's original amounts and add practical metric notes where they make the cooking easier, like a 15-in pan being about 38 cm and 2 1/2 cups soft brea...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_a12bf60dc74fa8a6,food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03__unseen_paraphrase,food_user_0007,test,direct_use,content_constraints,metric_measurements_default,unseen_paraphrase,"I'm following a recipe with temperatures and measurements, and I do not want to pause for conversions. Can you guide me?","[{""choice_id"": ""A"", ""text"": ""Use only US customary units without adding metric equivalents.""}, {""choice_id"": ""B"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}, {""choice_id"": ""C"", ""text"": ""Answer the quick check directly without restating every metric conversion.""}, {""choice_id"": ""D"", ""text"": ""Add the onion, red bell peppers, jalapeno, mushrooms, tomatoes, and corn to the saucepan.""}]",B,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0007_s0004"", ""session_index"": 4, ""signal_type"": ""support"", ""recipe_title"": ""apple butter spice cake"", ""user"": ""Can you walk me through the apple butter spice cake? I like having the recipe amounts with metric help nearby so I don't have to pause over the units."", ""assistant"": ""Sure. We'll stick to the recipe as written, and I'll add helpful metric notes alongside the key amounts and oven temperature: 350 degrees F is 175 degrees C, and I'll keep the c...""}, {""session_id"": ""food_user_0007_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""recipe_title"": ""Dads Best Burgers"", ""user"": ""Can you walk me through Dads Best Burgers using measurements I can weigh and temperatures that make sense for my oven setup?"", ""assistant"": ""Sure. I’ll keep the recipe’s original amounts in place and add helpful metric notes as we go, like 3 ounces of cream cheese being about 85 grams. Since the recipe calls for gril...""}, {""session_id"": ""food_user_0007_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""recipe_title"": ""Fig Bars II"", ""user"": ""Can you walk me through Fig Bars II with the oven temp and measuring help I usually rely on for my scale?"", ""assistant"": ""Yes. We’ll stay with the recipe’s original measurements, and I’ll place helpful conversions alongside them: 325 degrees F is 165 degrees C, 1 cup white sugar is about 200 g, 7/8...""}, {""session_id"": ""food_user_0007_s0028"", ""session_index"": 28, ""signal_type"": ""support"", ""recipe_title"": ""Baked Salmon with Herbs"", ""user"": ""Could you guide me through Baked Salmon with Herbs and include the helpful metric equivalents so I don't have to convert as I go?"", ""assistant"": ""Of course. I'll keep the recipe's original amounts and add practical metric notes where they make the cooking easier, like a 15-in pan being about 38 cm and 2 1/2 cups soft brea...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_7b1a5261dd3cee5a,food_user_0007_habit_00_metric_measurements_default_p00_direct_use__food_v03_explicit_retrieval,food_user_0007,test,explicit_retrieval,content_constraints,metric_measurements_default,original_food_v03,"What recurring cooking preference has the user reinforced for cooking guidance with temperatures, weights, or volume measurements?","[{""choice_id"": ""A"", ""text"": ""Use only US customary units even though the user routinely wants metric equivalents.""}, {""choice_id"": ""B"", ""text"": ""Answer the quick cooking check directly without adding extra unit conversions.""}, {""choice_id"": ""C"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements when guiding the recipe.""}, {""choice_id"": ""D"", ""text"": ""Answer the quick check directly without restating every metric conversion.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0007_s0004"", ""session_index"": 4, ""signal_type"": ""support"", ""recipe_title"": ""apple butter spice cake"", ""user"": ""Can you walk me through the apple butter spice cake? I like having the recipe amounts with metric help nearby so I don't have to pause over the units."", ""assistant"": ""Sure. We'll stick to the recipe as written, and I'll add helpful metric notes alongside the key amounts and oven temperature: 350 degrees F is 175 degrees C, and I'll keep the c...""}, {""session_id"": ""food_user_0007_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""recipe_title"": ""Dads Best Burgers"", ""user"": ""Can you walk me through Dads Best Burgers using measurements I can weigh and temperatures that make sense for my oven setup?"", ""assistant"": ""Sure. I’ll keep the recipe’s original amounts in place and add helpful metric notes as we go, like 3 ounces of cream cheese being about 85 grams. Since the recipe calls for gril...""}, {""session_id"": ""food_user_0007_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""recipe_title"": ""Fig Bars II"", ""user"": ""Can you walk me through Fig Bars II with the oven temp and measuring help I usually rely on for my scale?"", ""assistant"": ""Yes. We’ll stay with the recipe’s original measurements, and I’ll place helpful conversions alongside them: 325 degrees F is 165 degrees C, 1 cup white sugar is about 200 g, 7/8...""}, {""session_id"": ""food_user_0007_s0028"", ""session_index"": 28, ""signal_type"": ""support"", ""recipe_title"": ""Baked Salmon with Herbs"", ""user"": ""Could you guide me through Baked Salmon with Herbs and include the helpful metric equivalents so I don't have to convert as I go?"", ""assistant"": ""Of course. I'll keep the recipe's original amounts and add practical metric notes where they make the cooking easier, like a 15-in pan being about 38 cm and 2 1/2 cups soft brea...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p01_boundary__food_v03,food_v03_probe_04a8f590d54116c4,food_user_0007_habit_00_metric_measurements_default_p01_boundary__food_v03,food_user_0007,test,boundary,content_constraints,metric_measurements_default,original_food_v03,I'm mid-step on this recipe and just need to know if it looks done. Can you answer quickly?,"[{""choice_id"": ""A"", ""text"": ""Answer the quick check directly without restating every metric conversion.""}, {""choice_id"": ""B"", ""text"": ""Lightly oil the grill grate before the burgers go on.""}, {""choice_id"": ""C"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}, {""choice_id"": ""D"", ""text"": ""Use only US customary units without adding metric equivalents.""}]",A,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0007_s0022"", ""session_index"": 22, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Diegos Special Beef Stew"", ""user"": ""I'm standing over the skillet with Diegos Special Beef Stew, and the beef cubes are brown in spots. Can you give me a fast yes-or-no on this step?"", ""assistant"": ""Yes—if the outside of each cube has browned patches and no raw red showing on the surface, it is ready to move on. The beef does not need to be cooked through before the slow co...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_d35d32d4676fa603,food_user_0007_habit_00_metric_measurements_default_p01_boundary__food_v03__unseen_paraphrase,food_user_0007,test,boundary,content_constraints,metric_measurements_default,unseen_paraphrase,I'm mid-step and only need to know if it looks done. Can you answer quickly?,"[{""choice_id"": ""A"", ""text"": ""Answer the quick check directly without restating every metric conversion.""}, {""choice_id"": ""B"", ""text"": ""Lightly oil the grill grate before the burgers go on.""}, {""choice_id"": ""C"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}, {""choice_id"": ""D"", ""text"": ""Use only US customary units without adding metric equivalents.""}]",A,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0007_s0022"", ""session_index"": 22, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Diegos Special Beef Stew"", ""user"": ""I'm standing over the skillet with Diegos Special Beef Stew, and the beef cubes are brown in spots. Can you give me a fast yes-or-no on this step?"", ""assistant"": ""Yes—if the outside of each cube has browned patches and no raw red showing on the surface, it is ready to move on. The beef does not need to be cooked through before the slow co...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p02_exception__food_v03,food_v03_probe_bbe915061fd0e20e,food_user_0007_habit_00_metric_measurements_default_p02_exception__food_v03,food_user_0007,test,exception,content_constraints,metric_measurements_default,original_food_v03,"I'm in the middle of this recipe, and the pan looks different than I expected. What should I check right now?","[{""choice_id"": ""A"", ""text"": ""Look for small, steady bubbles around the edges and occasional movement through the center—not a hard boil.""}, {""choice_id"": ""B"", ""text"": ""Use only US customary units without adding metric equivalents.""}, {""choice_id"": ""C"", ""text"": ""Answer the quick cooking check directly without adding extra unit conversions.""}, {""choice_id"": ""D"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0007_s0042"", ""session_index"": 42, ""signal_type"": ""exception"", ""recipe_title"": ""Baked Halibut Steaks"", ""user"": ""I'm making Baked Halibut Steaks right now; this batch is a little unusual because the vegetables are crowding the pan, and I just need the special quick-read guidance for tonight. What should I look at first?"", ""assistant"": ""Look at texture and heat: the zucchini, onion, and garlic should be softening and glossy, not scorching. If liquid is pooling, keep stirring over medium heat until tender; if th...""}]",pass,,
review_food_user_0007_habit_00_metric_measurements_default_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_986728cb1b65f4b9,food_user_0007_habit_00_metric_measurements_default_p02_exception__food_v03__unseen_paraphrase,food_user_0007,test,exception,content_constraints,metric_measurements_default,unseen_paraphrase,"For this recipe, I'm following the card exactly today. Can you walk me through it in that format?","[{""choice_id"": ""A"", ""text"": ""Look for small, steady bubbles around the edges and occasional movement through the center—not a hard boil.""}, {""choice_id"": ""B"", ""text"": ""Use only US customary units without adding metric equivalents.""}, {""choice_id"": ""C"", ""text"": ""Answer the quick cooking check directly without adding extra unit conversions.""}, {""choice_id"": ""D"", ""text"": ""Include metric equivalents for temperatures, weights, and key volume measurements.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0007_s0042"", ""session_index"": 42, ""signal_type"": ""exception"", ""recipe_title"": ""Baked Halibut Steaks"", ""user"": ""I'm making Baked Halibut Steaks right now; this batch is a little unusual because the vegetables are crowding the pan, and I just need the special quick-read guidance for tonight. What should I look at first?"", ""assistant"": ""Look at texture and heat: the zucchini, onion, and garlic should be softening and glossy, not scorching. If liquid is pooling, keep stirring over medium heat until tender; if th...""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03,food_v03_probe_535b7a95f9aeb508,food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03,food_user_0007,test,direct_use,content_constraints,vegetarian_weeknight_family,original_food_v03,I'm making a normal weeknight family dinner from a meat-centered recipe. Can you walk me through it the way I usually prefer?,"[{""choice_id"": ""A"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}, {""choice_id"": ""B"", ""text"": ""Guide the requested original dish for the special dinner without pushing a vegetarian swap.""}, {""choice_id"": ""C"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""D"", ""text"": ""Place the sliced mushrooms in the slow cooker along with all the chicken pieces.""}]",A,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0007_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""Could you walk me through Deep South Fried Chicken in a way that suits our Tuesday family dinner, with the meat step adapted like we usually do?"", ""assistant"": ""Sure. For Deep South Fried Chicken, swap in beans, lentils, mushrooms, or a plant-based protein where the chicken pieces would go, and keep the flour, salt, pepper, shortening,...""}, {""session_id"": ""food_user_0007_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I want to make Barbecued Shredded Beef fit our Tuesday family dinner style tonight. Can you guide me through a version that keeps the same barbecue feel without centering the beef?"", ""assistant"": ""Yes. Where the recipe calls for a 3 pounds beef roast, swap in beans, lentils, mushrooms, or a plant-based protein, and keep the onions, beer, Worcestershire, and the same low o...""}, {""session_id"": ""food_user_0007_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""Can you help me make Alisons Slow Cooker Vegetable Beef Soup into an easy weeknight pot that works for everyone at my table?"", ""assistant"": ""Yes. Keep the soup built like the original, but when the recipe would use the 1 1/2 pounds cubed beef stew meat, use beans, lentils, mushrooms, or a plant-based protein instead....""}, {""session_id"": ""food_user_0007_s0032"", ""session_index"": 32, ""signal_type"": ""support"", ""recipe_title"": ""Broccoli Chicken Roli"", ""user"": ""I’m making Broccoli Chicken Roli on a Tuesday and want it to fit our family dinner style. Can you walk me through a version like that?"", ""assistant"": ""Yes. Keep the Broccoli Chicken Roli structure, but when the recipe calls for 2 cups chopped, cooked chicken meat, swap in beans, lentils, mushrooms, or another plant-based prote...""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_91e7d2e641e955fa,food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03__unseen_paraphrase,food_user_0007,test,direct_use,content_constraints,vegetarian_weeknight_family,unseen_paraphrase,I'm cooking a regular school-night dinner from a recipe built around meat. Can you steer it toward the version that usually works at home?,"[{""choice_id"": ""A"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}, {""choice_id"": ""B"", ""text"": ""Guide the requested original dish for the special dinner without pushing a vegetarian swap.""}, {""choice_id"": ""C"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""D"", ""text"": ""Place the sliced mushrooms in the slow cooker along with all the chicken pieces.""}]",A,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0007_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""Could you walk me through Deep South Fried Chicken in a way that suits our Tuesday family dinner, with the meat step adapted like we usually do?"", ""assistant"": ""Sure. For Deep South Fried Chicken, swap in beans, lentils, mushrooms, or a plant-based protein where the chicken pieces would go, and keep the flour, salt, pepper, shortening,...""}, {""session_id"": ""food_user_0007_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I want to make Barbecued Shredded Beef fit our Tuesday family dinner style tonight. Can you guide me through a version that keeps the same barbecue feel without centering the beef?"", ""assistant"": ""Yes. Where the recipe calls for a 3 pounds beef roast, swap in beans, lentils, mushrooms, or a plant-based protein, and keep the onions, beer, Worcestershire, and the same low o...""}, {""session_id"": ""food_user_0007_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""Can you help me make Alisons Slow Cooker Vegetable Beef Soup into an easy weeknight pot that works for everyone at my table?"", ""assistant"": ""Yes. Keep the soup built like the original, but when the recipe would use the 1 1/2 pounds cubed beef stew meat, use beans, lentils, mushrooms, or a plant-based protein instead....""}, {""session_id"": ""food_user_0007_s0032"", ""session_index"": 32, ""signal_type"": ""support"", ""recipe_title"": ""Broccoli Chicken Roli"", ""user"": ""I’m making Broccoli Chicken Roli on a Tuesday and want it to fit our family dinner style. Can you walk me through a version like that?"", ""assistant"": ""Yes. Keep the Broccoli Chicken Roli structure, but when the recipe calls for 2 cups chopped, cooked chicken meat, swap in beans, lentils, mushrooms, or another plant-based prote...""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_604dbf6d298a87a6,food_user_0007_habit_01_vegetarian_weeknight_family_p00_direct_use__food_v03_explicit_retrieval,food_user_0007,test,explicit_retrieval,content_constraints,vegetarian_weeknight_family,original_food_v03,What recurring cooking preference has the user reinforced for weeknight family cooking with meat-centered recipes?,"[{""choice_id"": ""A"", ""text"": ""Follow the requested original dish for the special dinner, without pushing a vegetarian substitution.""}, {""choice_id"": ""B"", ""text"": ""Guide the recipe with a vegetarian substitution while preserving the original cooking goal.""}, {""choice_id"": ""C"", ""text"": ""Guide the familiar meat-centered version for this occasion.""}, {""choice_id"": ""D"", ""text"": ""Follow the meat-centered recipe without mentioning the user's vegetarian weeknight default.""}]",B,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0007_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""recipe_title"": ""Deep South Fried Chicken"", ""user"": ""Could you walk me through Deep South Fried Chicken in a way that suits our Tuesday family dinner, with the meat step adapted like we usually do?"", ""assistant"": ""Sure. For Deep South Fried Chicken, swap in beans, lentils, mushrooms, or a plant-based protein where the chicken pieces would go, and keep the flour, salt, pepper, shortening,...""}, {""session_id"": ""food_user_0007_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I want to make Barbecued Shredded Beef fit our Tuesday family dinner style tonight. Can you guide me through a version that keeps the same barbecue feel without centering the beef?"", ""assistant"": ""Yes. Where the recipe calls for a 3 pounds beef roast, swap in beans, lentils, mushrooms, or a plant-based protein, and keep the onions, beer, Worcestershire, and the same low o...""}, {""session_id"": ""food_user_0007_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""recipe_title"": ""Alisons Slow Cooker Vegetable Beef Soup"", ""user"": ""Can you help me make Alisons Slow Cooker Vegetable Beef Soup into an easy weeknight pot that works for everyone at my table?"", ""assistant"": ""Yes. Keep the soup built like the original, but when the recipe would use the 1 1/2 pounds cubed beef stew meat, use beans, lentils, mushrooms, or a plant-based protein instead....""}, {""session_id"": ""food_user_0007_s0032"", ""session_index"": 32, ""signal_type"": ""support"", ""recipe_title"": ""Broccoli Chicken Roli"", ""user"": ""I’m making Broccoli Chicken Roli on a Tuesday and want it to fit our family dinner style. Can you walk me through a version like that?"", ""assistant"": ""Yes. Keep the Broccoli Chicken Roli structure, but when the recipe calls for 2 cups chopped, cooked chicken meat, swap in beans, lentils, mushrooms, or another plant-based prote...""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p01_boundary__food_v03,food_v03_probe_8e820cd7a635412c,food_user_0007_habit_01_vegetarian_weeknight_family_p01_boundary__food_v03,food_user_0007,test,boundary,content_constraints,vegetarian_weeknight_family,original_food_v03,"I'm making this recipe for a special dinner, and the guest asked for the original meat version. Can you guide the original recipe this time?","[{""choice_id"": ""A"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""B"", ""text"": ""Guide the requested original dish for the special dinner without pushing a vegetarian swap.""}, {""choice_id"": ""C"", ""text"": ""Set the pan over heat and bring the water to a boil.""}, {""choice_id"": ""D"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0007_s0039"", ""session_index"": 39, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Chicken Fiesta Salad"", ""user"": ""I’m cooking Chicken Fiesta Salad for a special dinner tonight, and my guest specifically wants the original chicken version. Can you walk me through that one today?"", ""assistant"": ""Absolutely—tonight we’ll make the original Chicken Fiesta Salad with the chicken as written for your guest.""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_e14aee368d259d6c,food_user_0007_habit_01_vegetarian_weeknight_family_p01_boundary__food_v03__unseen_paraphrase,food_user_0007,test,boundary,content_constraints,vegetarian_weeknight_family,unseen_paraphrase,Tonight is a special meal centered on the original meat dish. Can you walk me through that version?,"[{""choice_id"": ""A"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""B"", ""text"": ""Guide the requested original dish for the special dinner without pushing a vegetarian swap.""}, {""choice_id"": ""C"", ""text"": ""Set the pan over heat and bring the water to a boil.""}, {""choice_id"": ""D"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0007_s0039"", ""session_index"": 39, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Chicken Fiesta Salad"", ""user"": ""I’m cooking Chicken Fiesta Salad for a special dinner tonight, and my guest specifically wants the original chicken version. Can you walk me through that one today?"", ""assistant"": ""Absolutely—tonight we’ll make the original Chicken Fiesta Salad with the chicken as written for your guest.""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p02_exception__food_v03,food_v03_probe_4649326cbfe316f9,food_user_0007_habit_01_vegetarian_weeknight_family_p02_exception__food_v03,food_user_0007,test,exception,content_constraints,vegetarian_weeknight_family,original_food_v03,"I'm making this recipe for the big holiday table, and everyone is expecting the version they know. Can you help me handle tonight's meal?","[{""choice_id"": ""A"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""B"", ""text"": ""Melt the butter or margarine in the large skillet, then add the cooked cubed potatoes, ham, and chopped onion.""}, {""choice_id"": ""C"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}, {""choice_id"": ""D"", ""text"": ""Guide the familiar meat-centered version for this occasion.""}]",D,apply_user_scoped_exception,"[{""session_id"": ""food_user_0007_s0044"", ""session_index"": 44, ""signal_type"": ""exception"", ""recipe_title"": ""Best Macaroni Salad"", ""user"": ""I'm putting Best Macaroni Salad on the holiday spread tonight, and the crowd is counting on the classic ham-and-cheese version. Can you help me make it that way just for this dinner?"", ""assistant"": ""Absolutely — for tonight, I’ll walk you through the familiar meat-centered macaroni salad with the ham and cheese included.""}]",pass,,
review_food_user_0007_habit_01_vegetarian_weeknight_family_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_0ac01b03554ee8bb,food_user_0007_habit_01_vegetarian_weeknight_family_p02_exception__food_v03__unseen_paraphrase,food_user_0007,test,exception,content_constraints,vegetarian_weeknight_family,unseen_paraphrase,"For this one dinner, I want to keep the meat for the classic result. Can you guide me through it as written?","[{""choice_id"": ""A"", ""text"": ""Follow the meat-centered recipe as written without offering the weeknight vegetarian version.""}, {""choice_id"": ""B"", ""text"": ""Melt the butter or margarine in the large skillet, then add the cooked cubed potatoes, ham, and chopped onion.""}, {""choice_id"": ""C"", ""text"": ""Adapt the recipe with a vegetarian swap while keeping the original cooking goal intact.""}, {""choice_id"": ""D"", ""text"": ""Guide the familiar meat-centered version for this occasion.""}]",D,apply_user_scoped_exception,"[{""session_id"": ""food_user_0007_s0044"", ""session_index"": 44, ""signal_type"": ""exception"", ""recipe_title"": ""Best Macaroni Salad"", ""user"": ""I'm putting Best Macaroni Salad on the holiday spread tonight, and the crowd is counting on the classic ham-and-cheese version. Can you help me make it that way just for this dinner?"", ""assistant"": ""Absolutely — for tonight, I’ll walk you through the familiar meat-centered macaroni salad with the ham and cheese included.""}]",pass,,
